Site_Name,Line_No,Array ,Induced_Polarization,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Stack,Vab ,Pab ,Rab ,Tx-Bat,Rx-Bat
Kyles Landing,2,Dipole-Dipole,No,0,9,54,63,161.33,0.07,0,74.32,-14.962,550.67,3,416,229,0.8,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,0,9,55.5,64.5,149.49,0.03,0,27.62,-12.86,555.382,3,411,228,0.7,10.67,12.55
Kyles Landing,2,Dipole-Dipole,No,0,10.5,57,67.5,158.31,0,0,17.55,-16.242,523.063,3,442,231,0.8,10.64,12.57
Kyles Landing,2,Dipole-Dipole,No,0,10.5,67.5,58.5,155.63,0.09,0,-2.29,13.089,523.063,3,442,231,0.8,10.64,12.57
Kyles Landing,2,Dipole-Dipole,No,0,10.5,58.5,69,159.09,0.09,0,-315.6,-15.072,523.063,3,442,231,0.8,10.64,12.57
Kyles Landing,2,Dipole-Dipole,No,0,10.5,69,60,157.83,0.03,0,355.96,12.273,523.063,3,442,231,0.8,10.64,12.57
Kyles Landing,2,Dipole-Dipole,No,0,10.5,60,70.5,164.41,0.08,0,-379.7,-14.414,523.063,3,442,231,0.8,10.64,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,3,4.5,6,49.09,0.04,0,-22.23,-1359.659,783.166,3,291,228,0.4,10.76,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,3,6,7.5,48.18,0,0,-130.45,-333.633,783.166,3,291,228,0.4,10.76,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,3,7.5,9,64.25,0.16,0,294.66,-177.971,783.166,3,291,228,0.4,10.76,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,3,9,10.5,76.95,0.24,0,-89.07,-106.578,783.166,3,291,228,0.4,10.76,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,3,10.5,12,114.13,0.08,0,-316.54,-90.322,783.166,3,291,228,0.4,10.76,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,3,12,13.5,138.57,0.04,0,-23.85,-68.542,783.166,3,291,228,0.4,10.76,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,13.5,16.5,147.6,0.05,0,42.9,-198.424,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,16.5,19.5,156.06,0.03,0,24.67,-104.897,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,19.5,22.5,169.27,0,0,13.4,-65.014,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,22.5,15,157.6,0.04,0,4.99,252.222,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,15,18,151.28,0.03,0,-28.4,-140.857,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,18,21,170.55,0,0,191.75,-85.51,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,4.5,21,24,152.44,0.04,0,-222.47,-45.857,760.189,3,299,227,0.4,10.7,12.57
Kyles Landing,2,Dipole-Dipole,No,1.5,6,22.5,27,147.42,0.03,0,-44.91,-75.537,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,27,31.5,217.8,0.05,0,-30.81,-61.381,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,31.5,24,180.1,0.03,0,20.37,105.271,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,24,28.5,154.54,0.03,0,3.82,-63.983,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,28.5,33,226.41,0.04,0,16.28,-53.566,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,33,25.5,194.01,0.03,0,34.71,93.786,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,25.5,30,183.32,0.03,0,-48.41,-62.226,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,6,30,34.5,203.84,0.03,0,-14.08,-40.887,702.387,3,321,225,0.5,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,31.5,37.5,161.68,0,0,94.21,-43.039,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,37.5,43.5,85.88,0.04,0,-72.57,-13.064,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,43.5,33,122.05,0.03,0,18.28,40.953,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,33,39,137.63,0.04,0,521.12,-31.527,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,39,45,95.1,0.1,0,-448.07,-12.771,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,45,34.5,112.38,0.04,0,-100.97,32.911,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,34.5,40.5,114.99,0.03,0,75.34,-22.834,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,40.5,36,103.46,0.03,0,-51.26,14.28,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,7.5,36,42,108.81,0.03,0,93.34,-18.854,602.147,3,364,219,0.6,10.73,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,40.5,48,99.83,0,0,4.73,-16.948,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,48,55.5,138.88,0.08,0,-30.95,-13.754,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,55.5,42,111.1,0.05,0,68.34,25.139,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,42,49.5,93.1,0.06,0,-65.02,-14.074,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,49.5,43.5,100.76,0.08,0,-39.96,11.448,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,43.5,51,99.45,0.07,0,125.77,-13.448,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,51,45,92.15,0.07,0,-34.6,9.388,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,45,52.5,96.23,0.09,0,-87.16,-11.685,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,52.5,46.5,110.11,0.05,0,50.34,10.098,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,9,46.5,54,125.05,0.07,0,-30.77,-13.689,541.658,3,423,229,0.8,10.64,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,10.5,49.5,58.5,150.09,0,0,5,-18.528,510.875,3,452,231,0.9,10.67,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,10.5,58.5,51,165.62,0.03,0,80.1,16.158,510.875,3,452,231,0.9,10.67,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,10.5,51,60,165.72,0.03,0,-39.92,-18.613,510.875,3,452,231,0.9,10.67,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,10.5,60,52.5,178.15,0.07,0,-81.78,15.842,510.875,3,452,231,0.9,10.67,12.55
Kyles Landing,2,Dipole-Dipole,No,1.5,10.5,52.5,61.5,173.54,0.04,0,112.14,-17.786,510.875,3,452,231,0.9,10.67,12.55
